Local time,Open,High,Low,Close,Volume
13.03.2004 01:30:00.000 GMT+0330,394.597,394.597,394.597,394.597,0
14.03.2004 01:30:00.000 GMT+0330,394.597,394.597,394.597,394.597,0
15.03.2004 01:30:00.000 GMT+0330,394.420,399.844,394.228,398.795,11685944.1223
16.03.2004 01:30:00.000 GMT+0330,398.897,403.666,397.988,401.543,11712447.0602
17.03.2004 01:30:00.000 GMT+0330,401.410,407.024,400.789,406.898,12351632.971300002
18.03.2004 01:30:00.000 GMT+0330,406.489,413.540,404.982,410.696,12727329.0383
19.03.2004 01:30:00.000 GMT+0330,410.616,412.801,408.215,411.655,8810752.0213
20.03.2004 01:30:00.000 GMT+0330,411.655,411.655,411.655,411.655,0
21.03.2004 02:30:00.000 GMT+0430,411.655,411.655,411.655,411.655,0
22.03.2004 02:30:00.000 GMT+0430,410.816,418.219,410.163,416.723,11202341.9385
23.03.2004 02:30:00.000 GMT+0430,416.566,420.046,414.295,418.843,12512136.9787
24.03.2004 02:30:00.000 GMT+0430,418.933,419.454,413.688,415.704,13266428.150400002
25.03.2004 02:30:00.000 GMT+0430,415.759,417.717,414.040,415.677,12259072.940599998
26.03.2004 02:30:00.000 GMT+0430,415.806,423.146,413.774,421.420,11897958.073700001
27.03.2004 02:30:00.000 GMT+0430,421.420,421.420,421.420,421.420,0
28.03.2004 02:30:00.000 GMT+0430,421.420,421.420,421.420,421.420,0
29.03.2004 02:30:00.000 GMT+0430,420.790,421.252,415.623,417.089,14106846.9602
30.03.2004 02:30:00.000 GMT+0430,417.294,421.743,416.224,420.096,13282590.865999999
31.03.2004 02:30:00.000 GMT+0430,419.993,426.921,419.295,425.708,17976979.143799994
01.04.2004 02:30:00.000 GMT+0430,425.611,430.499,423.096,425.651,19139136.962700006
02.04.2004 02:30:00.000 GMT+0430,425.209,428.764,416.955,419.882,11591902.978699999
03.04.2004 02:30:00.000 GMT+0430,419.882,419.882,419.882,419.882,0
04.04.2004 02:30:00.000 GMT+0430,419.882,419.882,419.882,419.882,0
05.04.2004 01:30:00.000 GMT+0430,419.833,421.968,412.526,415.043,12688489.999799998
06.04.2004 01:30:00.000 GMT+0430,415.254,419.099,413.823,418.758,14764123.081999999
07.04.2004 01:30:00.000 GMT+0430,418.508,423.462,416.487,421.950,15150340.160999998
08.04.2004 01:30:00.000 GMT+0430,422.194,423.648,417.461,419.172,14470781.196000002
09.04.2004 01:30:00.000 GMT+0430,419.244,420.426,418.465,419.085,1784650.9852000005
10.04.2004 01:30:00.000 GMT+0430,419.085,419.085,419.085,419.085,0
11.04.2004 01:30:00.000 GMT+0430,419.085,419.085,419.085,419.085,0
12.04.2004 01:30:00.000 GMT+0430,419.035,421.476,416.333,417.655,10723361.987500003
13.04.2004 01:30:00.000 GMT+0430,417.782,421.025,404.308,406.132,15455338.969800001
14.04.2004 01:30:00.000 GMT+0430,405.811,407.545,396.348,399.681,17427570.0934
15.04.2004 01:30:00.000 GMT+0430,399.531,401.007,394.390,398.585,18446712.0618
16.04.2004 01:30:00.000 GMT+0430,398.261,402.101,396.029,399.629,14826390.870199997
17.04.2004 01:30:00.000 GMT+0430,399.629,399.629,399.629,399.629,0
18.04.2004 01:30:00.000 GMT+0430,399.629,399.629,399.629,399.629,0
19.04.2004 01:30:00.000 GMT+0430,400.139,405.284,398.831,400.637,15601556.850499999
20.04.2004 01:30:00.000 GMT+0430,400.620,400.734,393.650,394.155,17255348.939600002
21.04.2004 01:30:00.000 GMT+0430,394.415,394.955,388.395,389.723,17281923.9871
22.04.2004 01:30:00.000 GMT+0430,389.598,393.538,388.652,392.161,16276395.037899999
23.04.2004 01:30:00.000 GMT+0430,391.860,396.233,391.687,394.409,14568743.988899998
24.04.2004 01:30:00.000 GMT+0430,394.409,394.409,394.409,394.409,0
25.04.2004 01:30:00.000 GMT+0430,394.409,394.409,394.409,394.409,0
26.04.2004 01:30:00.000 GMT+0430,394.630,397.537,392.541,395.533,15756282.888399998
27.04.2004 01:30:00.000 GMT+0430,395.568,398.962,394.913,397.531,17034700.0399
28.04.2004 01:30:00.000 GMT+0430,397.685,398.439,383.429,384.456,16830232.9405
29.04.2004 01:30:00.000 GMT+0430,384.949,387.819,376.731,387.019,18394264.8024
30.04.2004 01:30:00.000 GMT+0430,387.224,390.345,384.915,385.860,13589923.0577
01.05.2004 01:30:00.000 GMT+0430,385.860,386.175,385.860,386.175,0
02.05.2004 01:30:00.000 GMT+0430,386.175,386.175,386.175,386.175,0
03.05.2004 01:30:00.000 GMT+0430,386.339,389.129,384.751,386.274,13575731.985299997
04.05.2004 01:30:00.000 GMT+0430,386.452,392.826,385.400,391.880,16227320.924400002
05.05.2004 01:30:00.000 GMT+0430,391.938,394.545,389.194,392.376,16104518.8754
06.05.2004 01:30:00.000 GMT+0430,392.336,393.813,385.784,387.206,17513025.0902
07.05.2004 01:30:00.000 GMT+0430,386.844,388.492,376.442,378.296,15822693.142999995
08.05.2004 01:30:00.000 GMT+0430,378.296,378.296,378.296,378.296,0
09.05.2004 01:30:00.000 GMT+0430,378.296,378.296,378.296,378.296,0
10.05.2004 01:30:00.000 GMT+0430,378.465,379.011,370.627,377.935,12986351.913099999
11.05.2004 01:30:00.000 GMT+0430,378.113,379.643,373.546,377.381,13402295.067899998
12.05.2004 01:30:00.000 GMT+0430,377.414,383.668,376.003,377.335,13313363.9023
13.05.2004 01:30:00.000 GMT+0430,377.090,378.704,372.207,374.385,12371685.951899998
14.05.2004 01:30:00.000 GMT+0430,373.960,376.857,372.271,376.185,10050137.9967
15.05.2004 01:30:00.000 GMT+0430,376.185,376.185,376.185,376.185,0
16.05.2004 01:30:00.000 GMT+0430,376.185,376.185,376.185,376.185,0
17.05.2004 01:30:00.000 GMT+0430,376.488,382.946,375.594,378.270,20890789.925100002
18.05.2004 01:30:00.000 GMT+0430,378.215,379.556,374.385,375.737,21971246.8461
19.05.2004 01:30:00.000 GMT+0430,376.349,382.820,374.284,381.807,20962930.2173
20.05.2004 01:30:00.000 GMT+0430,381.689,382.197,377.328,378.705,19424533.0315
21.05.2004 01:30:00.000 GMT+0430,379.016,386.846,378.514,383.728,14916601.942799998
22.05.2004 01:30:00.000 GMT+0430,383.728,383.728,383.728,383.728,0
23.05.2004 01:30:00.000 GMT+0430,383.728,383.728,383.728,383.728,0
24.05.2004 01:30:00.000 GMT+0430,384.080,386.308,382.332,384.806,11923995.924999997
25.05.2004 01:30:00.000 GMT+0430,384.874,389.429,384.068,388.063,11035306.0143
26.05.2004 01:30:00.000 GMT+0430,387.811,391.622,386.657,388.202,10685519.9783
27.05.2004 01:30:00.000 GMT+0430,388.001,395.407,387.450,394.078,12909696.9014
28.05.2004 01:30:00.000 GMT+0430,394.306,396.383,391.745,392.872,10478199.070299996
29.05.2004 01:30:00.000 GMT+0430,392.872,392.872,392.872,392.872,0
30.05.2004 01:30:00.000 GMT+0430,392.872,392.872,392.872,392.872,0
31.05.2004 01:30:00.000 GMT+0430,393.151,395.317,392.477,394.904,6020763.002199998
01.06.2004 01:30:00.000 GMT+0430,394.725,398.396,392.473,394.177,13439809.989200002
02.06.2004 01:30:00.000 GMT+0430,393.719,396.330,389.513,390.275,13625206.0084
03.06.2004 01:30:00.000 GMT+0430,390.822,392.333,386.580,387.881,15092336.941599997
04.06.2004 01:30:00.000 GMT+0430,387.871,391.247,384.593,389.517,11217359.9676
05.06.2004 01:30:00.000 GMT+0430,389.517,389.517,389.517,389.517,0
06.06.2004 01:30:00.000 GMT+0430,389.517,389.517,389.517,389.517,0
07.06.2004 01:30:00.000 GMT+0430,389.738,393.907,389.548,392.797,14173954.9324
08.06.2004 01:30:00.000 GMT+0430,392.831,394.997,389.682,391.025,18755333.9824
09.06.2004 01:30:00.000 GMT+0430,390.601,391.473,382.345,383.916,19468215.935
10.06.2004 01:30:00.000 GMT+0430,383.847,387.374,381.702,384.921,19690522.9871
11.06.2004 01:30:00.000 GMT+0430,385.037,386.098,382.325,383.727,10970762.9346
12.06.2004 01:30:00.000 GMT+0430,383.727,383.727,383.727,383.727,0
13.06.2004 01:30:00.000 GMT+0430,383.727,383.727,383.727,383.727,0
14.06.2004 01:30:00.000 GMT+0430,383.928,385.704,381.398,382.891,23386766.957
15.06.2004 01:30:00.000 GMT+0430,382.635,388.593,380.548,388.128,25597742.337600004
16.06.2004 01:30:00.000 GMT+0430,388.328,389.433,382.190,384.186,24289049.014499996
17.06.2004 01:30:00.000 GMT+0430,383.593,389.196,382.500,388.232,24128479.302199997
18.06.2004 01:30:00.000 GMT+0430,388.109,395.776,385.370,394.417,24553365.923300005
19.06.2004 01:30:00.000 GMT+0430,394.417,394.417,394.417,394.417,0
20.06.2004 01:30:00.000 GMT+0430,394.417,394.417,394.417,394.417,0
21.06.2004 01:30:00.000 GMT+0430,394.019,396.875,391.735,393.154,11936236.940200003
22.06.2004 01:30:00.000 GMT+0430,393.409,396.206,392.020,394.148,11127550.028300002
23.06.2004 01:30:00.000 GMT+0430,394.332,396.685,392.199,395.303,11489867.0426
24.06.2004 01:30:00.000 GMT+0430,395.052,402.895,393.233,401.600,12820289.999200001
25.06.2004 01:30:00.000 GMT+0430,401.281,402.892,400.041,400.887,11333631.891799998
26.06.2004 01:30:00.000 GMT+0430,400.887,400.887,400.887,400.887,0
27.06.2004 01:30:00.000 GMT+0430,400.887,400.887,400.887,400.887,0
28.06.2004 01:30:00.000 GMT+0430,400.877,404.590,398.642,399.813,18772902.911599997
29.06.2004 01:30:00.000 GMT+0430,399.827,400.976,390.413,391.702,21999377.041899998
30.06.2004 01:30:00.000 GMT+0430,391.833,396.189,390.711,393.769,22289344.9963
01.07.2004 01:30:00.000 GMT+0430,393.560,395.870,392.132,394.943,19312468.931000005
02.07.2004 01:30:00.000 GMT+0430,395.366,399.269,391.265,397.444,17139862.0308
03.07.2004 01:30:00.000 GMT+0430,397.444,397.444,397.444,397.444,0
04.07.2004 01:30:00.000 GMT+0430,397.444,397.444,397.444,397.444,0
05.07.2004 01:30:00.000 GMT+0430,397.276,398.728,396.366,397.822,6496133.022299999
06.07.2004 01:30:00.000 GMT+0430,397.606,398.885,388.550,391.763,11752460.993900001
07.07.2004 01:30:00.000 GMT+0430,392.116,403.036,391.359,401.891,12528261.1547
08.07.2004 01:30:00.000 GMT+0430,401.983,408.672,398.504,407.311,12836541.995300002
09.07.2004 01:30:00.000 GMT+0430,407.324,407.979,404.482,406.943,11486509.002799999
10.07.2004 01:30:00.000 GMT+0430,406.943,406.943,406.943,406.943,0
11.07.2004 01:30:00.000 GMT+0430,406.943,406.943,406.943,406.943,0
12.07.2004 01:30:00.000 GMT+0430,406.967,408.343,404.734,407.466,11816464.960599998
13.07.2004 01:30:00.000 GMT+0430,407.490,407.569,399.463,400.660,14113865.032699998
14.07.2004 01:30:00.000 GMT+0430,400.659,405.560,400.659,404.815,12745690.9566
15.07.2004 01:30:00.000 GMT+0430,404.688,405.284,400.662,403.541,11763876.080699999
16.07.2004 01:30:00.000 GMT+0430,403.604,407.133,401.555,406.169,8971984.0141
17.07.2004 01:30:00.000 GMT+0430,406.169,406.169,406.169,406.169,0
18.07.2004 01:30:00.000 GMT+0430,406.169,406.169,406.169,406.169,0
19.07.2004 01:30:00.000 GMT+0430,405.622,407.488,403.380,404.851,24216067.971700005
20.07.2004 01:30:00.000 GMT+0430,405.039,406.071,398.412,399.341,27860798.939999998
21.07.2004 01:30:00.000 GMT+0430,399.644,401.648,393.900,395.872,30026882.067399997
22.07.2004 01:30:00.000 GMT+0430,395.843,397.962,392.465,393.549,31158250.182799995
23.07.2004 01:30:00.000 GMT+0430,393.637,395.884,387.038,389.417,26479148.1196
24.07.2004 01:30:00.000 GMT+0430,389.417,389.417,389.417,389.417,0
25.07.2004 01:30:00.000 GMT+0430,389.417,389.417,389.417,389.417,0
26.07.2004 01:30:00.000 GMT+0430,389.071,392.160,388.056,389.003,11148127.123700002
27.07.2004 01:30:00.000 GMT+0430,389.252,393.154,385.334,387.046,11010201.990799999
28.07.2004 01:30:00.000 GMT+0430,386.687,389.835,384.575,387.022,12127550.080400003
29.07.2004 01:30:00.000 GMT+0430,387.383,390.802,385.487,386.921,12015675.917600002
30.07.2004 01:30:00.000 GMT+0430,386.838,391.891,386.273,390.663,9098160.9823
31.07.2004 01:30:00.000 GMT+0430,390.663,390.663,390.663,390.663,0
01.08.2004 01:30:00.000 GMT+0430,390.663,390.663,390.092,390.092,0
02.08.2004 01:30:00.000 GMT+0430,389.761,393.857,389.591,391.359,15223707.8958
03.08.2004 01:30:00.000 GMT+0430,390.967,394.250,387.986,393.128,17686131.0153
04.08.2004 01:30:00.000 GMT+0430,393.159,393.916,389.456,391.250,17122265.9201
05.08.2004 01:30:00.000 GMT+0430,390.742,392.965,389.500,392.064,15506323.0544
06.08.2004 01:30:00.000 GMT+0430,392.086,400.498,390.439,399.289,12327552.951899998
07.08.2004 01:30:00.000 GMT+0430,399.289,399.289,399.289,399.289,0
08.08.2004 01:30:00.000 GMT+0430,399.289,399.289,399.289,399.289,0
09.08.2004 01:30:00.000 GMT+0430,399.165,400.385,396.912,399.536,12130308.978300001
10.08.2004 01:30:00.000 GMT+0430,399.397,400.615,396.899,398.015,14809862.025
11.08.2004 01:30:00.000 GMT+0430,397.715,398.454,392.097,394.991,14525178.834800001
12.08.2004 01:30:00.000 GMT+0430,394.504,397.046,392.533,393.299,13253000.945
13.08.2004 01:30:00.000 GMT+0430,393.091,399.208,391.376,398.194,13777088.031499999
14.08.2004 01:30:00.000 GMT+0430,398.194,398.194,398.194,398.194,0
15.08.2004 01:30:00.000 GMT+0430,398.194,398.194,398.194,398.194,0
16.08.2004 01:30:00.000 GMT+0430,397.906,402.816,397.624,401.415,15273940.0975
17.08.2004 01:30:00.000 GMT+0430,401.527,404.821,399.379,403.731,15028870.9851
18.08.2004 01:30:00.000 GMT+0430,403.675,405.027,400.366,403.658,16722038.969400002
19.08.2004 01:30:00.000 GMT+0430,404.107,407.474,402.750,405.859,17195250.8389
20.08.2004 01:30:00.000 GMT+0430,405.740,413.887,404.009,411.941,13687496.974900002
21.08.2004 01:30:00.000 GMT+0430,411.941,411.941,411.941,411.941,0
22.08.2004 01:30:00.000 GMT+0430,411.941,411.941,411.941,411.941,0
23.08.2004 01:30:00.000 GMT+0430,411.789,412.248,407.461,408.376,13259447.991799999
24.08.2004 01:30:00.000 GMT+0430,408.661,409.438,401.353,402.401,18097909.0782
25.08.2004 01:30:00.000 GMT+0430,402.635,407.616,401.580,405.798,15568386.882699998
26.08.2004 01:30:00.000 GMT+0430,405.520,408.731,403.320,405.333,16463077.0386
27.08.2004 01:30:00.000 GMT+0430,405.600,408.200,400.678,402.346,13778155.192700002
28.08.2004 01:30:00.000 GMT+0430,402.346,402.346,402.346,402.346,0
29.08.2004 01:30:00.000 GMT+0430,402.346,402.346,402.346,402.346,0
30.08.2004 01:30:00.000 GMT+0430,402.260,408.514,401.860,407.627,14809247.119600004
31.08.2004 01:30:00.000 GMT+0430,407.238,410.484,405.641,409.128,16140836.883299999
01.09.2004 01:30:00.000 GMT+0430,408.981,409.805,405.674,408.177,16848952.0698
02.09.2004 01:30:00.000 GMT+0430,407.651,408.722,404.518,405.651,15499647.9302
03.09.2004 01:30:00.000 GMT+0430,405.535,406.453,398.016,400.213,13507583.990600001
04.09.2004 01:30:00.000 GMT+0430,400.213,400.213,400.213,400.213,0
05.09.2004 01:30:00.000 GMT+0430,400.213,400.213,400.213,400.213,0
06.09.2004 01:30:00.000 GMT+0430,400.096,402.594,399.435,402.071,11882293.0901
07.09.2004 01:30:00.000 GMT+0430,401.740,402.200,395.667,396.843,18470916.7629
08.09.2004 01:30:00.000 GMT+0430,397.035,399.781,394.110,398.862,18821951.001899995
09.09.2004 01:30:00.000 GMT+0430,398.736,400.300,396.204,398.252,18584803.983400006
10.09.2004 01:30:00.000 GMT+0430,398.235,402.513,397.948,401.932,15263471.946100004
11.09.2004 01:30:00.000 GMT+0430,401.932,401.932,401.932,401.932,0
12.09.2004 01:30:00.000 GMT+0430,401.932,401.932,401.932,401.932,0
13.09.2004 01:30:00.000 GMT+0430,401.600,404.377,397.944,402.935,14629468.142900001
14.09.2004 01:30:00.000 GMT+0430,403.247,406.552,401.076,404.338,19260388.0912
15.09.2004 01:30:00.000 GMT+0430,404.422,405.602,402.012,404.504,16446825.064600002
16.09.2004 01:30:00.000 GMT+0430,404.695,405.583,401.651,403.734,17101213.1349
17.09.2004 01:30:00.000 GMT+0430,403.520,406.633,402.210,405.205,14021382.000399997
18.09.2004 01:30:00.000 GMT+0430,405.205,405.205,405.205,405.205,0
19.09.2004 01:30:00.000 GMT+0430,405.205,405.205,405.205,405.205,0
20.09.2004 01:30:00.000 GMT+0430,405.217,405.241,402.432,404.589,10899006.049899999
21.09.2004 00:30:00.000 GMT+0330,404.586,409.384,402.965,408.062,14868015.982000003
22.09.2004 00:30:00.000 GMT+0330,407.928,409.308,403.146,406.639,17416320.867799997
23.09.2004 00:30:00.000 GMT+0330,407.037,411.617,405.344,409.144,17284676.8574
24.09.2004 00:30:00.000 GMT+0330,408.675,411.568,405.755,406.770,13456115.916499998
25.09.2004 00:30:00.000 GMT+0330,406.770,406.770,406.770,406.770,0
26.09.2004 00:30:00.000 GMT+0330,406.770,406.770,406.770,406.770,0
27.09.2004 00:30:00.000 GMT+0330,407.367,409.782,406.101,408.484,13049767.9934
28.09.2004 00:30:00.000 GMT+0330,408.308,412.629,407.240,411.995,17077589.9628
29.09.2004 00:30:00.000 GMT+0330,411.775,413.875,409.963,412.171,15280119.978299998
30.09.2004 00:30:00.000 GMT+0330,411.829,418.658,410.134,418.246,18700897.9319
01.10.2004 00:30:00.000 GMT+0330,418.228,419.381,415.827,418.586,13599674.902700001
02.10.2004 00:30:00.000 GMT+0330,418.586,418.586,418.586,418.586,0
03.10.2004 00:30:00.000 GMT+0330,418.586,418.586,418.586,418.586,0
04.10.2004 00:30:00.000 GMT+0330,418.210,418.644,410.640,413.133,16012709.9975
05.10.2004 00:30:00.000 GMT+0330,412.870,419.286,411.494,417.568,15951637.066899998
06.10.2004 00:30:00.000 GMT+0330,417.603,419.872,415.057,417.484,17206472.158499997
07.10.2004 00:30:00.000 GMT+0330,417.106,419.459,415.968,416.763,18371128.1496
08.10.2004 00:30:00.000 GMT+0330,416.898,423.462,416.161,421.959,14914420.9661
09.10.2004 00:30:00.000 GMT+0330,421.959,421.959,421.959,421.959,0
10.10.2004 00:30:00.000 GMT+0330,421.959,421.959,421.959,421.959,0
11.10.2004 00:30:00.000 GMT+0330,422.435,422.813,419.898,421.045,13350765.146400003
12.10.2004 00:30:00.000 GMT+0330,421.209,421.947,411.869,414.430,18263916.1796
13.10.2004 00:30:00.000 GMT+0330,414.074,415.933,408.391,415.226,19448372.9302
14.10.2004 00:30:00.000 GMT+0330,415.630,418.585,413.061,416.673,19169081.810999997
15.10.2004 00:30:00.000 GMT+0330,417.111,421.000,416.370,418.112,14023806.0353
16.10.2004 00:30:00.000 GMT+0330,418.112,418.112,418.112,418.112,0
17.10.2004 00:30:00.000 GMT+0330,418.112,418.112,418.112,418.112,0
18.10.2004 00:30:00.000 GMT+0330,418.340,419.784,415.015,415.577,15917320.117299996
19.10.2004 00:30:00.000 GMT+0330,415.266,420.208,413.498,419.505,17275263.7268
20.10.2004 00:30:00.000 GMT+0330,419.292,425.463,418.409,423.493,16170180.768000001
21.10.2004 00:30:00.000 GMT+0330,422.988,425.749,420.763,422.919,19153916.023699995
22.10.2004 00:30:00.000 GMT+0330,422.826,424.598,420.976,423.395,14080247.066799998
23.10.2004 00:30:00.000 GMT+0330,423.395,423.395,423.395,423.395,0
24.10.2004 00:30:00.000 GMT+0330,423.395,423.395,423.395,423.395,0
25.10.2004 00:30:00.000 GMT+0330,423.606,430.007,422.800,427.833,17349678.032000005
26.10.2004 00:30:00.000 GMT+0330,427.653,428.634,423.773,426.037,17550676.957000002
27.10.2004 00:30:00.000 GMT+0330,426.183,428.414,422.371,423.437,16375901.9971
28.10.2004 00:30:00.000 GMT+0330,423.226,426.874,419.688,423.781,20011829.018699996
29.10.2004 00:30:00.000 GMT+0330,423.796,428.410,422.904,427.449,15314647.909100002
30.10.2004 00:30:00.000 GMT+0330,427.449,427.449,427.449,427.449,0
31.10.2004 00:30:00.000 GMT+0330,427.449,427.449,427.449,427.449,0
01.11.2004 01:30:00.000 GMT+0330,427.478,430.044,425.131,426.130,14947716.098399999
02.11.2004 01:30:00.000 GMT+0330,426.586,426.891,416.451,420.668,17181302.077999998
03.11.2004 01:30:00.000 GMT+0330,420.380,426.884,417.909,425.979,19330483.913100004
04.11.2004 01:30:00.000 GMT+0330,425.925,432.513,423.225,428.179,19290291.9201
05.11.2004 01:30:00.000 GMT+0330,428.439,433.528,424.086,433.298,15194845.072999995
06.11.2004 01:30:00.000 GMT+0330,433.298,433.298,433.298,433.298,0
07.11.2004 01:30:00.000 GMT+0330,433.298,433.298,433.298,433.298,0
08.11.2004 01:30:00.000 GMT+0330,433.160,434.762,430.119,431.490,17096700.0349
09.11.2004 01:30:00.000 GMT+0330,431.684,436.358,430.306,434.360,17502244.960800003
10.11.2004 01:30:00.000 GMT+0330,434.336,437.623,431.346,433.512,14411728.1139
11.11.2004 01:30:00.000 GMT+0330,433.385,435.216,430.872,434.377,13380442.9325
12.11.2004 01:30:00.000 GMT+0330,433.994,438.477,433.052,436.826,13548791.9337
13.11.2004 01:30:00.000 GMT+0330,436.826,436.826,436.826,436.826,0
14.11.2004 01:30:00.000 GMT+0330,436.826,436.826,436.826,436.826,0
15.11.2004 01:30:00.000 GMT+0330,435.868,439.898,434.804,435.532,14388330.0759
16.11.2004 01:30:00.000 GMT+0330,435.553,440.563,434.610,438.635,13986283.972800002
17.11.2004 01:30:00.000 GMT+0330,438.559,444.627,437.889,443.948,17004311.0176
18.11.2004 01:30:00.000 GMT+0330,444.006,444.756,439.273,442.231,13595913.953900002
19.11.2004 01:30:00.000 GMT+0330,442.326,447.929,440.681,446.493,15446055.114299998
20.11.2004 01:30:00.000 GMT+0330,446.493,446.493,446.493,446.493,0
21.11.2004 01:30:00.000 GMT+0330,446.493,446.493,446.493,446.493,0
22.11.2004 01:30:00.000 GMT+0330,446.487,448.665,444.788,448.226,15353912.7594
23.11.2004 01:30:00.000 GMT+0330,448.182,449.263,444.674,445.991,17813386.9916
24.11.2004 01:30:00.000 GMT+0330,445.961,449.323,445.680,448.714,15726072.914700001
25.11.2004 01:30:00.000 GMT+0330,449.069,452.389,447.642,451.091,13231781.0282
26.11.2004 01:30:00.000 GMT+0330,450.817,454.615,448.163,451.696,13150401.972299999
27.11.2004 01:30:00.000 GMT+0330,451.696,451.696,451.696,451.696,0
28.11.2004 01:30:00.000 GMT+0330,451.696,451.696,451.696,451.696,0
29.11.2004 01:30:00.000 GMT+0330,452.084,454.350,448.322,452.792,16186250.902800003
30.11.2004 01:30:00.000 GMT+0330,453.127,453.366,447.160,450.523,15755960.963899998
01.12.2004 01:30:00.000 GMT+0330,450.160,455.153,449.274,453.116,17773647.963900004
02.12.2004 01:30:00.000 GMT+0330,452.971,456.484,446.333,448.062,19707903.146699995
03.12.2004 01:30:00.000 GMT+0330,448.138,455.987,447.128,454.917,13620396.081500001
04.12.2004 01:30:00.000 GMT+0330,454.917,454.917,454.917,454.917,0
05.12.2004 01:30:00.000 GMT+0330,454.917,454.917,454.917,454.917,0
